"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
5828","Ral Martnez Marquinez","M",33,182,73,"Argentina","ARG","1960 Summer",1960,"Summer","Roma","Fencing","Fencing Men's epee, Individual",NA
5829","Ral Francisco Martnez Aleman","M",21,159,56,"Cuba","CUB","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Flyweight, Greco-Roman",NA
5830","Ricardo Tadeo Martnez","M",20,NA,NA,"El Salvador","ESA","1968 Summer",1968,"Summer","Mexico City","Football","Football Men's Football",NA
5831","Roberto Martnez","M",21,188,75,"Honduras","HON","1988 Summer",1988,"Summer","Seoul","Boxing","Boxing Men's Middleweight",NA
5832","Roberto Martnez","M",22,171,67,"Uruguay","URU","1960 Summer",1960,"Summer","Roma","Boxing","Boxing Men's Welterweight",NA
5833","Rogelio Martnez","M",22,176,67,"Dominican Republic","DOM","1996 Summer",1996,"Summer","Atlanta","Boxing","Boxing Men's Welterweight",NA
5834","Rosalio Martnez","M",20,173,68,"Philippines","PHI","1972 Summer",1972,"Summer","Munich","Basketball","Basketball Men's Basketball",NA
5835","Rosario Martnez Blandin","F",20,166,55,"El Salvador","ESA","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's Shot Put",NA
5836","Rubert Martnez Texidor","M",19,173,73,"Cuba","CUB","2004 Summer",2004,"Summer","Athina","Judo","Judo Men's Lightweight",NA
5837","Santiago Martnez Larraz","M",35,NA,NA,"Spain","ESP","1948 Summer",1948,"Summer","London","Equestrianism","Equestrianism Men's Three-Day Event, Individual",NA
5837","Santiago Martnez Larraz","M",35,NA,NA,"Spain","ESP","1948 Summer",1948,"Summer","London","Equestrianism","Equestrianism Men's Three-Day Event, Team",NA
5838","Santiago Martnez Ocaa","M",21,171,94,"Spain","ESP","2004 Summer",2004,"Summer","Athina","Weightlifting","Weightlifting Men's Middle-Heavyweight",NA
5839","Sergio Martnez Martnez","M",25,176,73,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Cycling","Cycling Men's Road Race, Individual",NA
5839","Sergio Martnez Martnez","M",25,176,73,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
5840","Sergio Martnez","M",NA,NA,NA,"Colombia","COL","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Men's 100 metres Freestyle",NA
5841","Silvia Martnez Albalat","F",17,NA,NA,"Spain","ESP","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Individual All-Around",NA
5841","Silvia Martnez Albalat","F",17,NA,NA,"Spain","ESP","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Team All-Around",NA
5841","Silvia Martnez Albalat","F",17,NA,NA,"Spain","ESP","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Floor Exercise",NA
5841","Silvia Martnez Albalat","F",17,NA,NA,"Spain","ESP","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Horse Vault",NA
5841","Silvia Martnez Albalat","F",17,NA,NA,"Spain","ESP","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Uneven Bars",NA
5841","Silvia Martnez Albalat","F",17,NA,NA,"Spain","ESP","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Balance Beam",NA
5842","Vicente Martnez Lpez","M",25,165,62,"Mexico","MEX","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Featherweight, Freestyle",NA
5843","Walter Antonio Martnez Hernndez","M",28,179,97,"Nicaragua","NCA","1996 Summer",1996,"Summer","Atlanta","Shooting","Shooting Men's Air Rifle, 10 metres",NA
5843","Walter Antonio Martnez Hernndez","M",32,179,97,"Nicaragua","NCA","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting Men's Air Rifle, 10 metres",NA
5843","Walter Antonio Martnez Hernndez","M",40,179,97,"Nicaragua","NCA","2008 Summer",2008,"Summer","Beijing","Shooting","Shooting Men's Air Rifle, 10 metres",NA
5843","Walter Antonio Martnez Hernndez","M",40,179,97,"Nicaragua","NCA","2008 Summer",2008,"Summer","Beijing","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
5844","Wilfredo Yaniel Martnez Caraballoso","M",23,180,83,"Cuba","CUB","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's Long Jump",NA
5845","Yamil Martnez Caldern","F",21,196,88,"Cuba","CUB","1992 Summer",1992,"Summer","Barcelona","Basketball","Basketball Women's Basketball",NA
5845","Yamil Martnez Caldern","F",25,196,88,"Cuba","CUB","1996 Summer",1996,"Summer","Atlanta","Basketball","Basketball Women's Basketball",NA
5845","Yamil Martnez Caldern","F",29,196,88,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball Women's Basketball",NA
5846","Yancarlos Martnez Martnez","M",24,171,60,"Dominican Republic","DOM","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 200 metres",NA
5846","Yancarlos Martnez Martnez","M",24,171,60,"Dominican Republic","DOM","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 4 x 100 metres Relay",NA
5847","Yarianna Martnez Iglesias","F",23,167,58,"Cuba","CUB","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's Triple Jump",NA
5848","Yoana Martnez Barbero","F",27,169,60,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Badminton","Badminton Women's Singles",NA
5849","Yosbel Martnez Hechevarra","M",24,189,85,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Double Sculls",NA
5849","Yosbel Martnez Hechevarra","M",24,189,85,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Quadruple Sculls",NA
5849","Yosbel Martnez Hechevarra","M",27,189,85,"Cuba","CUB","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Men's Double Sculls",NA
5850","Yurberjen Herney Martnez Rivas","M",24,165,49,"Colombia","COL","2016 Summer",2016,"Summer","Rio de Janeiro","Boxing","Boxing Men's Light-Flyweight","Silver"
5851","Guillermo Martnez Ginoris","M",25,182,95,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Water Polo","Water Polo Men's Water Polo",NA
5851","Guillermo Martnez Ginoris","M",29,182,95,"Cuba","CUB","1972 Summer",1972,"Summer","Munich","Water Polo","Water Polo Men's Water Polo",NA
5852","Guillermo Martnez Luis","M",24,NA,NA,"Cuba","CUB","1992 Summer",1992,"Summer","Barcelona","Water Polo","Water Polo Men's Water Polo",NA
5853","Isidoro Martnez-Vela Ferry","M",23,NA,NA,"Spain","ESP","1948 Summer",1948,"Summer","London","Swimming","Swimming Men's 400 metres Freestyle",NA
5853","Isidoro Martnez-Vela Ferry","M",23,NA,NA,"Spain","ESP","1948 Summer",1948,"Summer","London","Swimming","Swimming Men's 1,500 metres Freestyle",NA
5853","Isidoro Martnez-Vela Ferry","M",23,NA,NA,"Spain","ESP","1948 Summer",1948,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
5854","Martini","M",NA,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Fencing","Fencing Men's Foil, Individual",NA
5855","Bruno Martini","M",26,197,95,"France","FRA","1996 Summer",1996,"Summer","Atlanta","Handball","Handball Men's Handball",NA
5855","Bruno Martini","M",30,197,95,"France","FRA","2000 Summer",2000,"Summer","Sydney","Handball","Handball Men's Handball",NA
5856","Cathleen Martini","F",27,170,73,"Germany-2","GER","2010 Winter",2010,"Winter","Vancouver","Bobsleigh","Bobsleigh Women's Two",NA
5856","Cathleen Martini","F",31,170,73,"Germany-2","GER","2014 Winter",2014,"Winter","Sochi","Bobsleigh","Bobsleigh Women's Two",NA
5857","Flavio Martini","M",23,166,65,"Italy","ITA","1968 Summer",1968,"Summer","Mexico City","Cycling","Cycling Men's Road Race, Individual",NA
5858","Moreno Martini","M",25,183,72,"Italy","ITA","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's 400 metres Hurdles",NA
5859","Olivier Martini","M",19,189,78,"Monaco","MON","1984 Summer",1984,"Summer","Los Angeles","Fencing","Fencing Men's Sabre, Individual",NA
5859","Olivier Martini","M",23,189,78,"Monaco","MON","1988 Summer",1988,"Summer","Seoul","Fencing","Fencing Men's Sabre, Individual",NA
5860","Paul Lloyd Martini","M",19,NA,NA,"Canada","CAN","1980 Winter",1980,"Winter","Lake Placid","Figure Skating","Figure Skating Mixed Pairs",NA
5860","Paul Lloyd Martini","M",23,NA,NA,"Canada-1","CAN","1984 Winter",1984,"Winter","Sarajevo","Figure Skating","Figure Skating Mixed Pairs",NA
5861","Renato Martini","M",22,170,65,"Italy","ITA","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's Marathon",NA
5862","Juan ngel Martini","M",23,182,85,"Argentina","ARG","1968 Summer",1968,"Summer","Mexico City","Shooting","Shooting Mixed Trap",NA
5863","Juan ngel Martini Tronconi","M",44,180,98,"Argentina","ARG","1960 Summer",1960,"Summer","Roma","Shooting","Shooting Men's Trap",NA
5863","Juan ngel Martini Tronconi","M",48,180,98,"Argentina","ARG","1964 Summer",1964,"Summer","Tokyo","Shooting","Shooting Men's Trap",NA
5864","Fernanda Martini-Pautasso","F",28,NA,NA,"Switzerland","SUI","1952 Summer",1952,"Summer","Helsinki","Diving","Diving Women's Platform",NA
5865","Johan Reidar Martiniuson","M",26,NA,NA,"Sildra-1","NOR","1920 Summer",1920,"Summer","Antwerpen","Sailing","Sailing Mixed 8 metres","Gold"
5866","Trond Grnning Martiniussen","M",27,162,52,"Norway","NOR","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Flyweight, Greco-Roman",NA
5867","Angelina L. ""Angel"" Martino (Myers-, -Sims)","F",25,165,68,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 50 metres Freestyle","Bronze"
5867","Angelina L. ""Angel"" Martino (Myers-, -Sims)","F",25,165,68,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold"
5867","Angelina L. ""Angel"" Martino (Myers-, -Sims)","F",29,165,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 50 metres Freestyle",NA
5867","Angelina L. ""Angel"" Martino (Myers-, -Sims)","F",29,165,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Freestyle","Bronze"
5867","Angelina L. ""Angel"" Martino (Myers-, -Sims)","F",29,165,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold"
5867","Angelina L. ""Angel"" Martino (Myers-, -Sims)","F",29,165,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Butterfly","Bronze"
5867","Angelina L. ""Angel"" Martino (Myers-, -Sims)","F",29,165,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Gold"
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Individual All-Around",NA
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Team All-Around","Gold"
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Horse Vault",NA
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Parallel Bars",NA
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Horizontal Bar",NA
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Rings","Gold"
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Pommelled Horse",NA
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Rope Climbing",NA
5868","Francesco Martino","M",23,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Gymnastics","Gymnastics Men's Side Horse",NA
5869","Juan ngel Martino, Jr.","M",NA,NA,NA,"Argentina","ARG","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
5870","Marco Martino","M",24,190,97,"Italy","ITA","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's Discus Throw",NA
5871","Matteo Martino","M",21,197,84,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Volleyball","Volleyball Men's Volleyball",NA
5872","Marie Martinod","F",29,158,48,"France","FRA","2014 Winter",2014,"Winter","Sochi","Freestyle Skiing","Freestyle Skiing Women's Halfpipe","Silver"
5873","Stefano Martinoli","M",21,NA,NA,"Italy","ITA","1956 Summer",1956,"Summer","Melbourne","Rowing","Rowing Men's Single Sculls",NA
5874","Pascal Martinot-Lagarde","M",24,189,85,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 110 metres Hurdles",NA
5875","Martin Martinov","M",26,177,79,"Bulgaria","BUL","1976 Summer",1976,"Summer","Montreal","Cycling","Cycling Men's Road Race, Individual",NA
5876","Oliver Martinov","M",25,194,92,"Croatia","CRO","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Coxless Pairs",NA
5877","Branislav ""Branko"" Martinovi","M",22,169,67,"Yugoslavia","YUG","1960 Summer",1960,"Summer","Roma","Wrestling","Wrestling Men's Lightweight, Greco-Roman","Silver"
5877","Branislav ""Branko"" Martinovi","M",26,169,67,"Yugoslavia","YUG","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Featherweight, Greco-Roman","Bronze"
5878","Marija Martinovi-estak","F",21,173,59,"Serbia and Montenegro","SCG","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's Triple Jump",NA
5878","Marija Martinovi-estak","F",29,173,59,"Slovenia","SLO","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's Triple Jump",NA
5878","Marija Martinovi-estak","F",33,173,59,"Slovenia","SLO","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's Triple Jump",NA
5879","Glafira Sergeyevna Martinovich","F",15,176,58,"Belarus","BLR","2004 Summer",2004,"Summer","Athina","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group",NA
5879","Glafira Sergeyevna Martinovich","F",19,176,58,"Belarus","BLR","2008 Summer",2008,"Summer","Beijing","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group","Bronze"
5880","Gabriela Martinovov","F",20,172,64,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Women's Downhill",NA
5880","Gabriela Martinovov","F",20,172,64,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Women's Super G",NA
5880","Gabriela Martinovov","F",20,172,64,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Women's Combined",NA
5881","Afonso Paulo Martins da Agra","M",23,170,61,"Portugal","POR","1996 Summer",1996,"Summer","Atlanta","Football","Football Men's Football",NA
5882","Ana Martins","F",16,173,53,"Angola","ANG","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 50 metres Freestyle",NA
5882","Ana Martins","F",16,173,53,"Angola","ANG","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 100 metres Breaststroke",NA
5883","Andr Renato Soares Martins","M",26,171,68,"Portugal","POR","2016 Summer",2016,"Summer","Rio de Janeiro","Football","Football Men's Football",NA
5884","Antnio Augusto da Silva Martins","M",28,NA,NA,"Portugal","POR","1920 Summer",1920,"Summer","Antwerpen","Shooting","Shooting Men's Military Pistol, Team",NA
5884","Antnio Augusto da Silva Martins","M",28,NA,NA,"Portugal","POR","1920 Summer",1920,"Summer","Antwerpen","Shooting","Shooting Men's Military Rifle, Prone, 300 metres, Team",NA
5884","Antnio Augusto da Silva Martins","M",28,NA,NA,"Portugal","POR","1920 Summer",1920,"Summer","Antwerpen","Shooting","Shooting Men's Military Rifle, Prone, 600 metres, Team",NA
5884","Antnio Augusto da Silva Martins","M",28,NA,NA,"Portugal","POR","1920 Summer",1920,"Summer","Antwerpen","Shooting","Shooting Men's Military Rifle, Standing, 300 metres, Team",NA
5884","Antnio Augusto da Silva Martins","M",28,NA,NA,"Portugal","POR","1920 Summer",1920,"Summer","Antwerpen","Shooting","Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",NA
5884","Antnio Augusto da Silva Martins","M",32,NA,NA,"Portugal","POR","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Rapid-Fire Pistol, 25 metres",NA
5884","Antnio Augusto da Silva Martins","M",32,NA,NA,"Portugal","POR","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Discus Throw",NA
5884","Antnio Augusto da Silva Martins","M",32,NA,NA,"Portugal","POR","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
5885","Antnio Gentil Martins","M",30,178,69,"Portugal","POR","1960 Summer",1960,"Summer","Roma","Shooting","Shooting Men's Rapid-Fire Pistol, 25 metres",NA
5886","Carlos Jorge Neto Martins","M",22,172,73,"Portugal","POR","2004 Summer",2004,"Summer","Athina","Football","Football Men's Football",NA
5887","Edgar Martins","M",NA,NA,NA,"Mozambique","MOZ","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 100 metres Freestyle",NA
5888","Edson Ricardo Martins","M",24,187,88,"Brazil","BRA","2014 Winter",2014,"Winter","Sochi","Bobsleigh","Bobsleigh Men's Four",NA
5889","Edward Martins","M",NA,NA,NA,"Liberia","LBR","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's 4 x 100 metres Relay",NA
5889","Edward Martins","M",NA,NA,NA,"Liberia","LBR","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's Long Jump",NA
5890","Eliane Martins","F",30,160,49,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's Long Jump",NA
5891","Fernanda Raquel Borges Martins","F",28,175,85,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's Discus Throw",NA
5892","Fernando Jos Martins","M",23,178,75,"Brazil","BRA","1976 Summer",1976,"Summer","Montreal","Boxing","Boxing Men's Middleweight",NA
5893","Ana Filipa da Silva Martins","F",20,163,56,"Portugal","POR","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Individual All-Around",NA
5893","Ana Filipa da Silva Martins","F",20,163,56,"Portugal","POR","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Floor Exercise",NA
5893","Ana Filipa da Silva Martins","F",20,163,56,"Portugal","POR","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Uneven Bars",NA
5893","Ana Filipa da Silva Martins","F",20,163,56,"Portugal","POR","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Balance Beam",NA
5894","Graciela Martins","F",25,166,60,"Guinea Bissau","GBS","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's 400 metres",NA
5895","Hlder Henrique de Souza Martins","M",22,NA,NA,"Portugal","POR","1924 Summer",1924,"Summer","Paris","Equestrianism","Equestrianism Men's Jumping, Individual",NA
5895","Hlder Henrique de Souza Martins","M",22,NA,NA,"Portugal","POR","1924 Summer",1924,"Summer","Paris","Equestrianism","Equestrianism Men's Jumping, Team","Bronze"
5895","Hlder Henrique de Souza Martins","M",26,NA,NA,"Portugal","POR","1928 Summer",1928,"Summer","Amsterdam","Equestrianism","Equestrianism Men's Jumping, Individual",NA
5895","Hlder Henrique de Souza Martins","M",26,NA,NA,"Portugal","POR","1928 Summer",1928,"Summer","Amsterdam","Equestrianism","Equestrianism Men's Jumping, Team",NA
5895","Hlder Henrique de Souza Martins","M",46,NA,NA,"Portugal","POR","1948 Summer",1948,"Summer","London","Equestrianism","Equestrianism Men's Jumping, Individual",NA
5895","Hlder Henrique de Souza Martins","M",46,NA,NA,"Portugal","POR","1948 Summer",1948,"Summer","London","Equestrianism","Equestrianism Men's Jumping, Team",NA
5896","Henrique de Souza Martins","M",24,180,73,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 100 metres Butterfly",NA
5896","Henrique de Souza Martins","M",24,180,73,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
5897","Jennifer Martins","F",27,179,76,"Canada","CAN","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing Women's Coxless Pairs",NA
5898","John Martins","M",29,186,75,"Nigeria","NGR","1980 Summer",1980,"Summer","Moskva","Boxing","Boxing Men's Middleweight",NA
5899","Jos Neves Martins","M",29,154,51,"Brazil","BRA","1960 Summer",1960,"Summer","Roma","Boxing","Boxing Men's Flyweight",NA
5900","Jos Manuel Martins","M",21,NA,NA,"Portugal","POR","1928 Summer",1928,"Summer","Amsterdam","Football","Football Men's Football",NA
5901","Luiz Artigas Martins","M",43,176,NA,"Brazil","BRA","1960 Summer",1960,"Summer","Roma","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
5901","Luiz Artigas Martins","M",43,176,NA,"Brazil","BRA","1960 Summer",1960,"Summer","Roma","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
5902","Marco Antonio Trevizani ""Keko"" Martins","M",27,180,83,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Fencing","Fencing Men's Foil, Individual",NA
5903","Maria Martins-Valera (Dos Reis Silva-)","F",30,162,53,"France","FRA","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's 1,500 metres",NA
5904","Mariana Martins","F",17,157,48,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Judo","Judo Women's Extra-Lightweight",NA
5905","Nelia Martins","F",18,150,NA,"Timor Leste","TLS","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's 1,500 metres",NA
5906","Paulo Jorge Martins","M",22,172,78,"Portugal","POR","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Welterweight, Greco-Roman",NA
5907","Pedro dos Santos Fernandes Martins","M",32,164,62,"Portugal","POR","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 50 kilometres Walk",NA
5907","Pedro dos Santos Fernandes Martins","M",36,164,62,"Portugal","POR","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 50 kilometres Walk",NA
5908","Pedro Miguel Assuno Martins","M",22,177,70,"Portugal","POR","2012 Summer",2012,"Summer","London","Badminton","Badminton Men's Singles",NA
5908","Pedro Miguel Assuno Martins","M",26,177,70,"Portugal","POR","2016 Summer",2016,"Summer","Rio de Janeiro","Badminton","Badminton Men's Singles",NA
5909","Ramiro Martins","M",18,165,67,"Portugal","POR","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's Road Race, Individual",NA
5909","Ramiro Martins","M",18,165,67,"Portugal","POR","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's 100 kilometres Team Time Trial",NA
5910","Antonio ""Tony"" Martins-Bordelo","M",28,169,58,"France","FRA","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 10,000 metres",NA
5911","Alf Werner Martinsen","M",24,NA,NA,"Norway","NOR","1936 Summer",1936,"Summer","Berlin","Football","Football Men's Football","Bronze"
5912","Karl Ivar Martinsen","M",27,NA,NA,"Norway","NOR","1948 Winter",1948,"Winter","Sankt Moritz","Speed Skating","Speed Skating Men's 1,500 metres",NA
5912","Karl Ivar Martinsen","M",31,NA,NA,"Norway","NOR","1952 Winter",1952,"Winter","Oslo","Speed Skating","Speed Skating Men's 1,500 metres",NA
5913","Odd-Willy Martinsen","M",25,182,76,"Norway","NOR","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres",NA
5913","Odd-Willy Martinsen","M",25,182,76,"Norway","NOR","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 30 kilometres","Silver"
5913","Odd-Willy Martinsen","M",25,182,76,"Norway","NOR","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
5913","Odd-Willy Martinsen","M",25,182,76,"Norway","NOR","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Gold"
5913","Odd-Willy Martinsen","M",33,182,76,"Norway","NOR","1976 Winter",1976,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres",NA
5913","Odd-Willy Martinsen","M",33,182,76,"Norway","NOR","1976 Winter",1976,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Men's 30 kilometres",NA
5913","Odd-Willy Martinsen","M",33,182,76,"Norway","NOR","1976 Winter",1976,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Silver"
5914","Petter (Peter-) Marentius Martinsen","M",24,NA,NA,"Norway","NOR","1912 Summer",1912,"Summer","Stockholm","Gymnastics","Gymnastics Men's Team All-Around, Free System","Gold"
5915","Ragnvald Martinsen","M",21,NA,NA,"Norway","NOR","1928 Summer",1928,"Summer","Amsterdam","Cycling","Cycling Men's Road Race, Individual",NA
5916","Sven Johan Osvald Martinsen","M",23,NA,NA,"Norway","NOR","1924 Summer",1924,"Summer","Paris","Wrestling","Wrestling Men's Bantamweight, Greco-Roman",NA
5916","Sven Johan Osvald Martinsen","M",27,NA,NA,"Norway","NOR","1928 Summer",1928,"Summer","Amsterdam","Wrestling","Wrestling Men's Bantamweight, Greco-Roman",NA
5917","Thor Kristian Martinsen","M",18,170,80,"Norway","NOR","1964 Winter",1964,"Winter","Innsbruck","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
5917","Thor Kristian Martinsen","M",22,170,80,"Norway","NOR","1968 Winter",1968,"Winter","Grenoble","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
5917","Thor Kristian Martinsen","M",26,170,80,"Norway","NOR","1972 Winter",1972,"Winter","Sapporo","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
5917","Thor Kristian Martinsen","M",34,170,80,"Norway","NOR","1980 Winter",1980,"Winter","Lake Placid","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
5918","Mirdza Bianca Martinsone (-Brzia, -Turis)","F",19,NA,NA,"Latvia","LAT","1936 Winter",1936,"Winter","Garmisch-Partenkirchen","Alpine Skiing","Alpine Skiing Women's Combined",NA
5919","Barbro Martinsson (-Grahn)","F",20,172,62,"Sweden","SWE","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres",NA
5919","Barbro Martinsson (-Grahn)","F",24,172,62,"Sweden","SWE","1960 Winter",1960,"Winter","Squaw Valley","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres",NA
5919","Barbro Martinsson (-Grahn)","F",28,172,62,"Sweden","SWE","1964 Winter",1964,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Women's 5 kilometres",NA
